Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
10;1058390;Форма банка (без печати работодателя);Ремонт;0;0.49;женский;1;0;второе высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058410;Поступление зарплаты на счет;Лечение;1;0.48;женский;0;0;среднее;рабочий;>250;1;55;52;Торговля;ООО;женат / замужем;1;1;0;0;0;0;0;0;0;0;0;0;2;31;2;0;1;46;91;0;0;0;0;0;0;0
10;1058430;Поступление зарплаты на счет;Ремонт;0;0.48;женский;0;0;среднее-специальное;рабочий;>250;0;77;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058450;Поступление зарплаты на счет;Покупка земли;1;0.17;женский;0;0;высшее;менеджер среднего звена;< 50;0;128;51;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;18;18;0;0;0;0;0;0;0
10;1058470;Поступление зарплаты на счет;Ремонт;0;0.36;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;48;28;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;7;7;0;0;0;0;0;0;0
10;1058490;Поступление зарплаты на счет;Покупка автомобиля;1;0.22;мужской;1;0;среднее-специальное;рабочий;>250;1;68;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058510;2НДФЛ;Покупка мебели;1;0.53;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;110;37;Другое;ЗАО;женат / замужем;2;1;1;1;1;0.0363636364;0;1;0;0;0.3333333333;4;8;159;12;2;1;3;99;1;0;0;0;0;0;0
10;1058530;Форма банка (без печати работодателя);Другое;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>250;0;40;32;Другое;ООО;женат / замужем;4;4;2;2;2;0.0114503817;1;2;0;0;0.2777777778;5;13;259;18;3;1;2;112;1;0;0;0;0;0;0
10;1058550;Поступление зарплаты на счет;Другое;1;0.51;женский;0;0;высшее;специалист;>250;1;83;36;Торговля;ОАО;холост / не замужем;1;1;1;1;1;0.0689655172;0;0;0;0;0.75;3;1;162;4;1;1;11;89;1;0;0;0;0;0;0
10;1058570;Поступление зарплаты на счет;Ремонт;1;0.54;женский;1;0;среднее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058590;Форма банка (без печати работодателя);Ремонт;0;0.44;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;146;38;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.2631578947;5;14;320;19;1;3;7;80;0;0;0;0;0;0;0
10;1058610;Форма банка (без печати работодателя);Ремонт;1;0.31;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;87;48;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058630;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.33;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;57;30;Другое;ЗАО;женат / замужем;5;2;2;1;1;0;0;0;0;0;0.6666666667;4;2;102;6;1;0;14;43;0;0;0;0;0;0;0
10;1058650;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058670;Свободная форма с печатью работодателя;Ремонт;1;0.4;мужской;1;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058690;2НДФЛ;Покупка автомобиля;0;;мужской;0;0;высшее;другое;;1;95;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058710;Форма банка (без печати работодателя);Обучение;1;0.38;мужской;1;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058730;2НДФЛ;Покупка автомобиля;0;0.44;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;138;35;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058750;Поступление зарплаты на счет;Ремонт;1;0.41;женский;0;0;высшее;специалист;>250;3;34;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058770;Форма банка (без печати работодателя);Покупка автомобиля;0;0.52;мужской;0;0;среднее-специальное;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058790;2НДФЛ;Покупка земли;0;0.5;мужской;1;0;высшее;менеджер среднего звена;< 50;0;39;33;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0.2;1;4;93;5;1;0;19;96;0;0;0;0;0;0;0
10;1058810;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.41;мужской;1;0;высшее;менеджер среднего звена;>250;0;180;37;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058830;2НДФЛ;Ремонт;1;0.31;женский;0;1;высшее;менеджер среднего звена;>250;0;33;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058850;Поступление зарплаты на счет;Ремонт;0;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер по продажам;>250;0;19;25;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1058870;;Ремонт;0;;мужской;0;0;Высшее/Второе высшее/Ученая степень;другое;;0;75;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058890;Форма банка (без печати работодателя);Лечение;1;0.57;мужской;1;0;среднее-специальное;рабочий;>250;0;29;43;Торговля;ОАО;холост / не замужем;2;0;0;0;0;0.0126582278;1;1;0;0;0.5;4;4;156;8;3;0;5;97;1;0;0;0;0;0;0
10;1058910;2НДФЛ;Ремонт;1;0.21;мужской;0;0;среднее;вспомогательный персонал;>250;0;27;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058930;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1058950;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;23;27;Другое;ЗАО;холост / не замужем;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
10;1058970;2НДФЛ;Ремонт;0;0.54;женский;0;0;высшее;специалист;>250;3;61;27;Торговля;ООО;холост / не замужем;2;1;1;1;1;0;0;0;0;0;0;0;6;99;6;0;0;13;73;0;0;0;0;0;0;0
10;1058990;Форма банка (без печати работодателя);Ремонт;1;0.44;женский;1;0;высшее;специалист;>250;0;124;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059010;Форма банка (без печати работодателя);Покупка автомобиля;1;0.25;женский;1;0;среднее-специальное;менеджер среднего звена;>250;0;81;41;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1059030;Поступление зарплаты на счет;Покупка автомобиля;1;0.2;женский;1;0;среднее-специальное;вспомогательный персонал;< 50;0;66;31;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1059050;Форма банка (без печати работодателя);Покупка автомобиля;1;0.4;женский;1;0;среднее-специальное;рабочий;>250;0;103;35;Другое;ОАО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.2;1;4;51;5;0;1;12;35;0;0;0;0;0;0;0
10;1059070;Форма банка (без печати работодателя);Ремонт;0;0.26;женский;3;0;высшее;менеджер среднего звена;>250;0;84;42;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059090;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;высшее;рабочий;>250;0;42;26;Другое;ООО;холост / не замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059110;2НДФЛ;Ремонт;1;0.18;мужской;0;0;среднее-специальное;рабочий;>250;0;99;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059130;Поступление зарплаты на счет;Ремонт;1;0.38;женский;1;0;высшее;специалист;>250;0;13;34;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;2;42;2;0;0;31;47;0;0;0;0;0;0;0
10;1059150;Свободная форма с печатью работодателя;Ремонт;0;0.29;женский;1;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059170;Форма банка (без печати работодателя);Обучение;1;0.34;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;48;57;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059190;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059210;Форма банка (без печати работодателя);Ремонт;0;0.31;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059230;Форма банка (без печати работодателя);Ремонт;0;0.47;мужской;2;0;незаконченное высшее;специалист;>250;0;59;39;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059250;Форма банка (без печати работодателя);Ремонт;0;0.44;мужской;1;0;высшее;рабочий;>250;0;56;34;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059270;Поступление зарплаты на счет;Покупка бытовой техники;0;0.55;женский;1;0;высшее;специалист;>250;1;6;35;Информационные технологии;ООО;холост / не замужем;1;1;0;0;0;0.0606060606;0;0;0;0;0.2;2;8;124;10;1;0;18;100;1;1;0;0;1;0;0
10;1059290;Свободная форма с печатью работодателя;Ремонт;1;0.42;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;14;42;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059310;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.19;женский;0;0;высшее;вспомогательный персонал;>250;0;70;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059330;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.39;мужской;1;0;высшее;менеджер среднего звена;>250;0;35;29;Торговля;ООО;женат / замужем;7;6;5;3;2;0.0148514851;0;1;1;1;0.3636363636;4;7;199;11;1;2;-1;72;1;0;0;0;0;0;0
10;1059350;;Обучение;1;;женский;0;0;Высшее/Второе высшее/Ученая степень;;;0;9;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059370;Форма банка (без печати работодателя);Ремонт;1;0.29;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;134;51;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059390;Форма банка (без печати работодателя);Ремонт;1;0.55;женский;0;0;второе высшее;специалист;>250;0;236;53;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059410;2НДФЛ;Покупка недвижимости/ строительство;0;0.55;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;30;29;Торговля;ООО;холост / не замужем;2;2;2;2;2;0;1;1;1;0;0.5;1;1;8;2;1;0;2;26;0;0;0;0;0;0;0
10;1059430;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;57;30;Другое;ОАО;холост / не замужем;1;0;0;0;0;0;0;1;0;0;0.1666666667;1;5;51;6;1;0;3;85;0;0;0;0;0;0;0
10;1059450;2НДФЛ;Ремонт;1;0.41;женский;1;0;среднее-специальное;рабочий;>250;1;47;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059470;Форма банка (без печати работодателя);Обучение;0;0.23;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059490;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;высшее;менеджер высшего звена;>250;0;29;26;Сельское и лесное хозяйство;ОАО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.6;3;2;83;5;1;0;8;35;0;0;0;0;0;0;0
10;1059510;2НДФЛ;Покупка бытовой техники;1;0.07;женский;1;0;высшее;вспомогательный персонал;>250;0;61;41;Другое;ООО;холост / не замужем;5;1;1;1;1;0;0;0;0;0;0;0;1;2;1;0;0;2;2;0;0;0;0;0;0;0
10;1059530;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;0;0;высшее;специалист;>250;0;55;26;Торговля;ООО;холост / не замужем;3;1;0;0;0;0.56;0;0;0;0;0;0;1;11;1;0;1;34;34;1;1;0;0;0;0;0
10;1059550;Поступление зарплаты на счет;Покупка автомобиля;0;0.26;мужской;0;0;высшее;торговый представитель;>250;0;30;31;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.25;1;3;42;4;0;0;11;98;0;0;0;0;0;0;0
10;1059570;2НДФЛ;Ремонт;0;0.37;женский;0;0;высшее;специалист;>250;3;39;25;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059590;Форма банка (без печати работодателя);Ремонт;0;0.1;мужской;1;0;высшее;специалист;>250;0;71;46;Информационные технологии;Иная форма;женат / замужем;1;1;1;1;1;;0;0;0;0;0;0;2;0;2;0;0;98;106;0;0;0;0;0;0;0
10;1059610;Поступление зарплаты на счет;Покупка автомобиля;1;0.58;женский;0;0;высшее;вспомогательный персонал;>250;1;15;48;Торговля;ООО;женат / замужем;2;1;1;1;1;0.1764705882;0;0;0;0;1;2;0;14;2;1;0;6;7;1;0;0;0;0;0;0
10;1059630;Форма банка (без печати работодателя);Покупка автомобиля;0;0.08;мужской;2;0;высшее;менеджер высшего звена;< 50;0;110;33;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1059650;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;2;0;среднее-специальное;специалист;>250;0;200;37;Торговля;ОАО;женат / замужем;2;1;0;0;0;0;0;0;0;0;0.5;1;1;33;2;0;0;49;61;0;0;0;0;0;0;0
10;1059670;Свободная форма с печатью работодателя;Ремонт;0;0.41;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059690;Форма банка (без печати работодателя);Ремонт;0;0.12;мужской;0;0;высшее;менеджер высшего звена;< 50;0;70;51;Другое;ООО;женат / замужем;0;0;0;0;0;0.3263888889;1;0;0;0;0;1;3;97;4;1;1;44;106;1;0;0;0;0;0;0
10;1059710;Поступление зарплаты на счет;Покупка автомобиля;0;0.42;мужской;0;0;высшее;рабочий;>250;0;53;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1059730;Поступление зарплаты на счет;Покупка автомобиля;1;0.35;мужской;0;0;среднее;рабочий;>250;0;9;30;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1059750;Форма банка (без печати работодателя);Ремонт;1;0.11;мужской;2;0;высшее;менеджер высшего звена;< 50;0;155;54;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.0222222222;1;0;0;0;0.5;3;1;88;4;2;0;12;86;1;0;0;0;0;0;0
